instance_id,stakeholder,model_centric_choice,stakeholder_choice,diverges,stakeholder_utility,utility_of_model_centric_choice,regret,margin_over_runner_up
18996,doctor,SHAP,SHAP,False,0.4536851849931902,0.4536851849931902,0.0,0.05368518499319025
18996,patient,SHAP,Rules,True,0.6777777777777777,0.3312471610934105,0.3465306166843672,0.19450267079624328
18996,auditor,SHAP,SHAP,False,0.6081185541840635,0.6081185541840635,0.0,0.2991473819604251
11689,doctor,SHAP,SHAP,False,0.517824068130076,0.517824068130076,0.0,0.12251529140735329
11689,patient,SHAP,Counterfactual,True,0.4825367092073436,0.3739437992241945,0.10859290998314908,0.10859290998314908
11689,auditor,SHAP,SHAP,False,0.6316962632279988,0.6316962632279988,0.0,0.24918146494733273
18330,doctor,LIME,Counterfactual,True,0.8166666666666667,0.6338880451453658,0.18277862152130087,0.1243344673019372
18330,patient,LIME,Counterfactual,True,0.7944444444444444,0.4611705154031259,0.3332739290413185,0.05518133855284513
18330,auditor,LIME,SHAP,True,0.7688350720673849,0.6666666666666667,0.10216840540071814,0.02439062762294042
15239,doctor,Rules,Rules,False,0.5499999999999999,0.5499999999999999,0.0,0.021273961551927956
15239,patient,Rules,Rules,False,0.42777777777777776,0.42777777777777776,0.0,0.040882972106783766
15239,auditor,Rules,Rules,False,0.7944444444444445,0.7944444444444445,0.0,0.12777777777777777
18432,doctor,SHAP,Rules,True,0.6826598269114396,0.5984217448499083,0.08423808206153127,0.033333333333333326
18432,patient,SHAP,Rules,True,0.6053310534149243,0.424367008729681,0.18096404468524335,0.021622516460272245
18432,auditor,SHAP,SHAP,False,0.6661342480893492,0.6661342480893492,0.0,0.07874174131522604
8136,doctor,Rules,Rules,False,0.5497786164515251,0.5497786164515251,0.0,0.021818693354506702
8136,patient,Rules,Counterfactual,True,0.6055555555555555,0.42770398326161946,0.17785157229393606,0.17785157229393606
8136,auditor,Rules,Rules,False,0.7938540883151781,0.7938540883151781,0.0,0.12744993129555682
2022,doctor,SHAP,SHAP,False,0.6348058267010673,0.6348058267010673,0.0,0.1414912030185232
2022,patient,SHAP,Counterfactual,True,0.6444444444444444,0.23770858902420808,0.40673585542023627,0.24931323588152932
2022,auditor,SHAP,SHAP,False,0.7999429587286592,0.7999429587286592,0.0,0.2948668839672448
19727,doctor,SHAP,SHAP,False,0.5820284673633915,0.5820284673633915,0.0,0.15234182526261197
19727,patient,SHAP,SHAP,False,0.45810849355213523,0.45810849355213523,0.0,0.06113851866904846
19727,auditor,SHAP,SHAP,False,0.6666666666666667,0.6666666666666667,0.0,0.2666666666666667
8472,doctor,SHAP,SHAP,False,0.5359534823422746,0.5359534823422746,0.0,0.1359534823422746
8472,patient,SHAP,Rules,True,0.6777777777777777,0.36564253105895184,0.31213524671882587,0.2863620174597811
8472,auditor,SHAP,SHAP,False,0.6666666666666667,0.6666666666666667,0.0,0.2666666666666667
10584,doctor,Counterfactual,Counterfactual,False,0.7389206961026652,0.7389206961026652,0.0,0.2684220009267991
10584,patient,Counterfactual,Counterfactual,False,0.5437058445342712,0.5437058445342712,0.0,0.1851534474495387
10584,auditor,Counterfactual,Counterfactual,False,0.6574498170257759,0.6574498170257759,0.0,0.11663983457943672
13034,doctor,SHAP,Counterfactual,True,0.6514357505160083,0.550381829402165,0.10105392111384337,0.10105392111384337
13034,patient,SHAP,Counterfactual,True,0.5312373968568234,0.45308956993175264,0.07814782692507072,0.07814782692507072
13034,auditor,SHAP,SHAP,False,0.7121710948743829,0.7121710948743829,0.0,0.0824908491279972
11084,doctor,SHAP,SHAP,False,0.4527133993040576,0.4527133993040576,0.0,0.07273087998548178
11084,patient,SHAP,Rules,True,0.5377719508839697,0.4120508289544642,0.12572112192950546,0.052937579146270175
11084,auditor,SHAP,SHAP,False,0.6225794044938231,0.6225794044938231,0.0,0.27524413428370675
10093,doctor,SHAP,SHAP,False,0.6640679882197416,0.6640679882197416,0.0,0.048957565799970126
10093,patient,SHAP,Counterfactual,True,0.5891708971157948,0.4370959998678607,0.15207489724793416,0.15207489724793416
10093,auditor,SHAP,SHAP,False,0.7907019606622897,0.7907019606622897,0.0,0.21409055492066054
18117,doctor,SHAP,Rules,True,0.8140616589796213,0.6163015789114692,0.19776008006815216,0.033333333333333326
18117,patient,SHAP,Rules,True,0.8157983307709848,0.42545173287493004,0.3903465978960548,0.033333333333333326
18117,auditor,SHAP,SHAP,False,0.765166925301857,0.765166925301857,0.0,0.06655805691175565
4247,doctor,SHAP,SHAP,False,0.5622768154221989,0.5622768154221989,0.0,0.2122768154221989
4247,patient,SHAP,SHAP,False,0.4053250836908446,0.4053250836908446,0.0,0.01697636561396887
4247,auditor,SHAP,SHAP,False,0.6666666666666667,0.6666666666666667,0.0,0.6666666666666667
8075,doctor,SHAP,SHAP,False,0.5539459041262996,0.5539459041262996,0.0,0.1709528530693421
8075,patient,SHAP,Rules,True,0.646112366208855,0.3078783380681791,0.33823402814067594,0.040556810653299524
8075,auditor,SHAP,SHAP,False,0.7757065407431312,0.7757065407431312,0.0,0.38380436049542077
10834,doctor,SHAP,Rules,True,0.797671901307037,0.6348605070127022,0.16281139429433478,0.16281139429433478
10834,patient,SHAP,Counterfactual,True,0.6778682642638474,0.43518166734377695,0.24268659692007044,0.03419985271705728
10834,auditor,SHAP,SHAP,False,0.7588162424614522,0.7588162424614522,0.0,0.05680220221196319
16076,doctor,SHAP,Counterfactual,True,0.769308039391792,0.6817802864119897,0.08752775297980231,0.022951066757128658
16076,patient,SHAP,Counterfactual,True,0.7786582353528195,0.5132014076437702,0.2654568277090493,0.01876146669682055
16076,auditor,SHAP,SHAP,False,0.7833131185779895,0.7833131185779895,0.0,0.16515834686654385
14798,doctor,SHAP,Counterfactual,True,0.764209779682735,0.671197485422908,0.09301229425982693,0.09301229425982693
14798,patient,SHAP,Counterfactual,True,0.7769588154498005,0.4662718623232168,0.3106869531265837,0.3106869531265837
14798,auditor,SHAP,SHAP,False,0.7460139694328681,0.7460139694328681,0.0,0.1333333333333333
8575,doctor,SHAP,Rules,True,0.5756552691883078,0.46795979890740635,0.10769547028090143,0.050000000000000044
8575,patient,SHAP,Rules,True,0.7363295341738804,0.3129450246925119,0.42338450948136847,0.2681766588070627
8575,auditor,SHAP,SHAP,False,0.6238737167863772,0.6238737167863772,0.0,0.1333333333333333
19567,doctor,SHAP,Counterfactual,True,0.8030102071176225,0.7235303965695409,0.07947981054808162,0.07034539696626507
19567,patient,SHAP,Counterfactual,True,0.7898922912614297,0.5161401385976894,0.2737521526637403,0.00955957676653274
19567,auditor,SHAP,SHAP,False,0.7874605030839014,0.7874605030839014,0.0,0.04997598444383966
15080,doctor,SHAP,SHAP,False,0.45519411791403397,0.45519411791403397,0.0,0.04703212587431971
15080,patient,SHAP,Rules,True,0.6818606445788783,0.33011360756167785,0.35174703701720045,0.03676467166744535
15080,auditor,SHAP,SHAP,False,0.6096573932726366,0.6096573932726366,0.0,0.20301240163942263
15979,doctor,SHAP,SHAP,False,0.4843459356118124,0.4843459356118124,0.0,0.09248250271503855
15979,patient,SHAP,SHAP,False,0.3930985677214588,0.3930985677214588,0.0,0.005650539032779511
15979,auditor,SHAP,SHAP,False,0.5153242548787011,0.5153242548787011,0.0,0.20924740229045635
12250,doctor,Counterfactual,Counterfactual,False,0.7999999999999999,0.7999999999999999,0.0,0.27794952911145976
12250,patient,Counterfactual,Counterfactual,False,0.6546217623130017,0.6546217623130017,0.0,0.2165699602766329
12250,auditor,Counterfactual,Counterfactual,False,0.7388888888888889,0.7388888888888889,0.0,0.19852269653248578
9676,doctor,Rules,Rules,False,0.7348484848484849,0.7348484848484849,0.0,0.017619310875204075
9676,patient,Rules,Rules,False,0.5681818181818182,0.5681818181818182,0.0,0.05886601595526486
9676,auditor,Rules,Rules,False,0.7833333333333334,0.7833333333333334,0.0,0.002539517019158666
18396,doctor,SHAP,Counterfactual,True,0.8006944877761802,0.7071923956347996,0.09350209214138061,0.09350209214138061
18396,patient,SHAP,Counterfactual,True,0.7891203848142823,0.5113712046680586,0.27774918014622363,0.12038083830470159
18396,auditor,SHAP,SHAP,False,0.7992352351493661,0.7992352351493661,0.0,0.09738326774621853
858,doctor,SHAP,Counterfactual,True,0.7153248617914186,0.6738562861104802,0.041468575680938424,0.041468575680938424
858,patient,SHAP,Counterfactual,True,0.6271124350122395,0.46615121294511275,0.1609612220671267,0.1609612220671267
858,auditor,SHAP,SHAP,False,0.7570807327991018,0.7570807327991018,0.0,0.13333333333333341
10885,doctor,SHAP,SHAP,False,0.5367498870388667,0.5367498870388667,0.0,0.023885724279929077
10885,patient,SHAP,Rules,True,0.6777777777777777,0.35381908401677553,0.32395869376100217,0.2899848272268308
10885,auditor,SHAP,SHAP,False,0.6666666666666667,0.6666666666666667,0.0,0.13333333333333341
19845,doctor,LIME,Counterfactual,True,0.7521651300919058,0.5483817228369112,0.20378340725499455,0.1312846526288146
19845,patient,LIME,Counterfactual,True,0.7729439322528575,0.41539389056502535,0.35755004168783217,0.31477952760199085
19845,auditor,LIME,SHAP,True,0.7024781848367659,0.5909593534273228,0.11151883140944319,0.11151883140944319
13416,doctor,SHAP,SHAP,False,0.5079289241365517,0.5079289241365517,0.0,0.15792892413655168
13416,patient,SHAP,SHAP,False,0.42195354953170533,0.42195354953170533,0.0,0.03230747978039922
13416,auditor,SHAP,SHAP,False,0.5333333333333333,0.5333333333333333,0.0,0.2666666666666666
12026,doctor,Rules,Rules,False,0.85,0.85,0.0,0.20610873177792455
12026,patient,Rules,Rules,False,0.8277777777777777,0.8277777777777777,0.0,0.37568222757895214
12026,auditor,Rules,Rules,False,0.7944444444444445,0.7944444444444445,0.0,0.033123998378513875
1754,doctor,SHAP,SHAP,False,0.5824226727848886,0.5824226727848886,0.0,0.10352541759094258
1754,patient,SHAP,Counterfactual,True,0.550230758691685,0.391257251820926,0.158973506870759,0.158973506870759
1754,auditor,SHAP,SHAP,False,0.725563868270868,0.725563868270868,0.0,0.2409997178491674
8792,doctor,SHAP,SHAP,False,0.5661890195371623,0.5661890195371623,0.0,0.00010776725707950519
8792,patient,SHAP,Rules,True,0.5348925811693844,0.2990713393161383,0.23582124185324616,0.14650387049989022
8792,auditor,SHAP,SHAP,False,0.7960927860049157,0.7960927860049157,0.0,0.28670236356376033
11385,doctor,LIME,Counterfactual,True,0.6295282478279706,0.5936455221507021,0.03588272567726847,0.0005396703359891175
11385,patient,LIME,Rules,True,0.5747180411369593,0.4611206360104969,0.11359740512646244,0.0765364854926106
11385,auditor,LIME,SHAP,True,0.7429680112782504,0.620970552424257,0.12199745885399338,0.12199745885399338
6497,doctor,SHAP,SHAP,False,0.5384312618963544,0.5384312618963544,0.0,0.09318076707068429
6497,patient,SHAP,LIME,True,0.36490351483029104,0.3647349974956516,0.00016851733463946195,0.00016851733463946195
6497,auditor,SHAP,SHAP,False,0.6842065378298354,0.6842065378298354,0.0,0.24289220776656695
20095,doctor,SHAP,SHAP,False,0.6747813308305612,0.6747813308305612,0.0,0.029286801773451
20095,patient,SHAP,Counterfactual,True,0.604663057489942,0.46824160783463087,0.1364214496553111,0.1364214496553111
20095,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.22062634167532247
20847,doctor,Rules,Rules,False,0.85,0.85,0.0,0.050153753375122956
20847,patient,Rules,Rules,False,0.8277777777777777,0.8277777777777777,0.0,0.22954869435478809
20847,auditor,Rules,Rules,False,0.7944444444444445,0.7944444444444445,0.0,0.011985956303902534
13393,doctor,Counterfactual,Counterfactual,False,0.7993782152650252,0.7993782152650252,0.0,0.15079772468910735
13393,patient,Counterfactual,Counterfactual,False,0.560562736069793,0.560562736069793,0.0,0.12144500644863959
13393,auditor,Counterfactual,Counterfactual,False,0.7380598425755892,0.7380598425755892,0.0,0.07249780783413451
3418,doctor,SHAP,SHAP,False,0.45391294799588455,0.45391294799588455,0.0,0.06568683654707391
3418,patient,SHAP,SHAP,False,0.3875762318687694,0.3875762318687694,0.0,0.0013178115678241231
3418,auditor,SHAP,SHAP,False,0.5770343409059233,0.5770343409059233,0.0,0.21574488956611215
94,doctor,SHAP,SHAP,False,0.5287658047912522,0.5287658047912522,0.0,0.23702525466337926
94,patient,SHAP,SHAP,False,0.4192420919267571,0.4192420919267571,0.0,0.0686345314634747
94,auditor,SHAP,SHAP,False,0.6444685509691086,0.6444685509691086,0.0,0.48089643693696194
16804,doctor,Rules,Rules,False,0.5499999999999999,0.5499999999999999,0.0,0.06951667343866097
16804,patient,Rules,Counterfactual,True,0.46465814466741423,0.42777777777777776,0.03688036688963647,0.03688036688963647
16804,auditor,Rules,Rules,False,0.7944444444444445,0.7944444444444445,0.0,0.26520449954896175
12553,doctor,SHAP,SHAP,False,0.6746918479371578,0.6746918479371578,0.0,0.05017095742671507
12553,patient,SHAP,Counterfactual,True,0.6742996756726471,0.3063819551140346,0.36791772055861255,0.15141488772324352
12553,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.13526402400211834
15108,doctor,Rules,SHAP,True,0.6013473646722937,0.5891132014374104,0.012234163234883244,0.012234163234883244
15108,patient,Rules,Counterfactual,True,0.6444444444444444,0.40272027349500983,0.24172417094943455,0.24172417094943455
15108,auditor,Rules,SHAP,True,0.7785819883866704,0.7647043437607258,0.01387764462594454,0.01387764462594454
4649,doctor,SHAP,SHAP,False,0.6680370422161657,0.6680370422161657,0.0,0.10200503659581162
4649,patient,SHAP,Counterfactual,True,0.5152071004168038,0.4346693735267663,0.08053772689003752,0.08053772689003752
4649,auditor,SHAP,SHAP,False,0.7924032997839279,0.7924032997839279,0.0,0.23777877756523025
9333,doctor,SHAP,Rules,True,0.8127287566921051,0.6238346186253847,0.1888941380667204,0.10046505829427921
9333,patient,SHAP,Rules,True,0.8153540300084795,0.4151292141975058,0.4002248158109737,0.24362921030200446
9333,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.10494553770994186
9496,doctor,SHAP,SHAP,False,0.4898267212753039,0.4898267212753039,0.0,0.06579858835469188
9496,patient,SHAP,Rules,True,0.6777777777777777,0.3787576653999704,0.2990201123778073,0.033333333333333326
9496,auditor,SHAP,SHAP,False,0.5329135385912079,0.5329135385912079,0.0,0.13521944050586993
11118,doctor,Rules,Rules,False,0.7333333333333333,0.7333333333333333,0.0,0.1951249538598726
11118,patient,Rules,Rules,False,0.6555555555555556,0.6555555555555556,0.0,0.235994434657901
11118,auditor,Rules,Rules,False,0.788888888888889,0.788888888888889,0.0,0.18352058849170216
15755,doctor,Counterfactual,Counterfactual,False,0.7999999999999999,0.7999999999999999,0.0,0.2710441523815057
15755,patient,Counterfactual,Counterfactual,False,0.6524384466991061,0.6524384466991061,0.0,0.23068170358792411
15755,auditor,Counterfactual,Counterfactual,False,0.7388888888888889,0.7388888888888889,0.0,0.11102305596441264
11116,doctor,SHAP,SHAP,False,0.6222319478697285,0.6222319478697285,0.0,0.11999861509936627
11116,patient,SHAP,Counterfactual,True,0.560131757651441,0.38829265720211453,0.17183910044932643,0.17183910044932643
11116,auditor,SHAP,SHAP,False,0.7542427327571067,0.7542427327571067,0.0,0.24405159913019736
5435,doctor,SHAP,SHAP,False,0.5864785092024262,0.5864785092024262,0.0,0.1668393777462941
5435,patient,SHAP,Counterfactual,True,0.4852004450581464,0.33200821579086937,0.15319222926727705,0.14010582427993135
5435,auditor,SHAP,SHAP,False,0.7968479027338281,0.7968479027338281,0.0,0.39789860182255204
2274,doctor,SHAP,Counterfactual,True,0.775758644358691,0.6840978687468136,0.09166077561187747,0.09166077561187747
2274,patient,SHAP,Counterfactual,True,0.7808084370084526,0.49898188266430143,0.28182655434415116,0.19035847394442718
2274,auditor,SHAP,SHAP,False,0.7686360340769164,0.7686360340769164,0.0,0.1332796491204068
14409,doctor,SHAP,Rules,True,0.4296954141603223,0.3979198295187864,0.0317755846415359,0.0317755846415359
14409,patient,SHAP,Rules,True,0.6876762491645518,0.36352716955611786,0.324149079608434,0.3039670526652645
14409,auditor,SHAP,SHAP,False,0.468770565996571,0.468770565996571,0.0,0.41985354812669906
16186,doctor,SHAP,SHAP,False,0.45624551565739646,0.45624551565739646,0.0,0.01877431236185606
16186,patient,SHAP,Rules,True,0.6777777777777777,0.35138505077368504,0.32639272700409266,0.2352351365566055
16186,auditor,SHAP,SHAP,False,0.5664790063270637,0.5664790063270637,0.0,0.1664790063270637
18430,doctor,Rules,Rules,False,0.7333333333333333,0.7333333333333333,0.0,0.18330344950328326
18430,patient,Rules,Rules,False,0.6555555555555556,0.6555555555555556,0.0,0.23166318972534622
18430,auditor,Rules,Rules,False,0.788888888888889,0.788888888888889,0.0,0.18658106940772456
11797,doctor,SHAP,SHAP,False,0.47623164871552764,0.47623164871552764,0.0,0.0445981129164455
11797,patient,SHAP,Counterfactual,True,0.38784529048696054,0.37323621195199735,0.014609078534963182,0.014609078534963182
11797,auditor,SHAP,SHAP,False,0.5333333333333333,0.5333333333333333,0.0,0.1333333333333333
3670,doctor,SHAP,SHAP,False,0.7186290625563095,0.7186290625563095,0.0,0.01966438111004709
3670,patient,SHAP,Counterfactual,True,0.7552104493709764,0.39937053773133063,0.35583991163964573,0.1566627040457832
3670,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.1817457012600736
3715,doctor,SHAP,SHAP,False,0.5734773776986364,0.5734773776986364,0.0,0.15567631667465742
3715,patient,SHAP,Rules,True,0.6777777777777777,0.44991560424135446,0.22786217353642324,0.22786217353642324
3715,auditor,SHAP,SHAP,False,0.6666666666666667,0.6666666666666667,0.0,0.2666666666666667
3916,doctor,SHAP,SHAP,False,0.5022840294533547,0.5022840294533547,0.0,0.10228402945335474
3916,patient,SHAP,Rules,True,0.6777777777777777,0.34092649373810485,0.33685128403967285,0.28849553217701035
3916,auditor,SHAP,SHAP,False,0.6354153009017045,0.6354153009017045,0.0,0.2510409837841856
19369,doctor,SHAP,SHAP,False,0.6536636738640943,0.6536636738640943,0.0,0.12321691530080758
19369,patient,SHAP,SHAP,False,0.43773206321163144,0.43773206321163144,0.0,0.02125146476850609
19369,auditor,SHAP,SHAP,False,0.7834319863905063,0.7834319863905063,0.0,0.21467041200180637
17532,doctor,SHAP,Rules,True,0.8159959622139976,0.5924964880777975,0.22349947413620008,0.07447293918360887
17532,patient,SHAP,Counterfactual,True,0.7693965632323518,0.39872937540868364,0.3706671878236682,0.11962013138324157
17532,auditor,SHAP,SHAP,False,0.7706278554666854,0.7706278554666854,0.0,0.02797195622935833
10679,doctor,LIME,Counterfactual,True,0.7286206932214737,0.5113329417999776,0.21728775142149614,0.18641715157793037
10679,patient,LIME,Counterfactual,True,0.7650957866293802,0.47125105824864266,0.2938447283807375,0.2938447283807375
10679,auditor,LIME,Counterfactual,True,0.6270498131841873,0.5795516241216149,0.047498189062572416,0.021217163709452036
16729,doctor,Counterfactual,Counterfactual,False,0.6369026436749862,0.6369026436749862,0.0,0.090435496466435
16729,patient,Counterfactual,Counterfactual,False,0.7354547740873233,0.7354547740873233,0.0,0.2894350302327863
16729,auditor,Counterfactual,Counterfactual,False,0.65848576301596,0.65848576301596,0.0,0.09117027116760967
12555,doctor,Rules,Rules,False,0.7355268259482521,0.7355268259482521,0.0,0.263455243304635
12555,patient,Rules,Rules,False,0.7896200530938619,0.7896200530938619,0.0,0.45937997559748694
12555,auditor,Rules,Rules,False,0.6418135457087807,0.6418135457087807,0.0,0.1014202619262855
16258,doctor,SHAP,Counterfactual,True,0.7642948518301822,0.6820068619944805,0.08228798983570174,0.08228798983570174
16258,patient,SHAP,Counterfactual,True,0.7769871728322829,0.5270874672482023,0.2498997055840806,0.06344406398834568
16258,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.15664260130472907
13341,doctor,Rules,Counterfactual,True,0.7504505406265389,0.7347033879204238,0.015747152706115153,0.015747152706115153
13341,patient,Rules,Counterfactual,True,0.6461881905365032,0.5681334525391312,0.07805473799737206,0.07805473799737206
13341,auditor,Rules,Rules,False,0.7830263379082828,0.7830263379082828,0.0,0.02761389256042679
735,doctor,Rules,Rules,False,0.85,0.85,0.0,0.07831042115969744
735,patient,Rules,Rules,False,0.8277777777777777,0.8277777777777777,0.0,0.18719793559637732
735,auditor,Rules,Rules,False,0.7944444444444445,0.7944444444444445,0.0,0.09330278376848555
8331,doctor,Rules,Rules,False,0.6080082590046809,0.6080082590046809,0.0,0.02115141479540661
8331,patient,Rules,Rules,False,0.4887805307793381,0.4887805307793381,0.0,0.09765912416474576
8331,auditor,Rules,SHAP,True,0.7994222987444489,0.7884554564506857,0.010966842293763213,0.010966842293763213
4224,doctor,SHAP,SHAP,False,0.5652443975570202,0.5652443975570202,0.0,0.16073896627230017
4224,patient,SHAP,Rules,True,0.6777777777777777,0.3408502984843738,0.3369274792934039,0.04903990755348897
4224,auditor,SHAP,SHAP,False,0.766605949156795,0.766605949156795,0.0,0.366605949156795
14993,doctor,SHAP,SHAP,False,0.5786401897152361,0.5786401897152361,0.0,0.17864018971523615
14993,patient,SHAP,Rules,True,0.6777777777777777,0.45904841393622053,0.21872936384155717,0.16523557865400573
14993,auditor,SHAP,SHAP,False,0.6666666666666667,0.6666666666666667,0.0,0.4
6678,doctor,SHAP,SHAP,False,0.7002243812067348,0.7002243812067348,0.0,0.027562815548330732
6678,patient,SHAP,Rules,True,0.6201801178457307,0.5019991092947962,0.1181810085509345,0.1181810085509345
6678,auditor,SHAP,SHAP,False,0.765768433972354,0.765768433972354,0.0,0.10197797619026028
15546,doctor,SHAP,SHAP,False,0.4120674792220632,0.4120674792220632,0.0,0.012067479222063249
15546,patient,SHAP,Rules,True,0.6777777777777777,0.37472418453570316,0.30305359324207454,0.16734574297741045
15546,auditor,SHAP,SHAP,False,0.4,0.4,0.0,0.40555555555555556
18333,doctor,SHAP,SHAP,False,0.494337939012916,0.494337939012916,0.0,0.10644330660282014
18333,patient,SHAP,Counterfactual,True,0.4779209583306043,0.3756473083038001,0.10227365002680416,0.10227365002680416
18333,auditor,SHAP,SHAP,False,0.6414350869916561,0.6414350869916561,0.0,0.31249103259610156
16313,doctor,LIME,Rules,True,0.7030332124487368,0.5810061923172612,0.1220270201314756,0.05305599105049719
16313,patient,LIME,Rules,True,0.5858063924536726,0.37766539163579826,0.20814100081787434,0.09725386830501648
16313,auditor,LIME,SHAP,True,0.7327818946918536,0.6328518394370329,0.09993005525482068,0.016831947999941033
15594,doctor,SHAP,SHAP,False,0.5352268566586121,0.5352268566586121,0.0,0.13522685665861217
15594,patient,SHAP,Rules,True,0.6777777777777777,0.3733554500438936,0.3044223277338841,0.20694127274716984
15594,auditor,SHAP,SHAP,False,0.6476572090461026,0.6476572090461026,0.0,0.2571619378563846
5701,doctor,SHAP,SHAP,False,0.4828438466011643,0.4828438466011643,0.0,0.06711799083218745
5701,patient,SHAP,Counterfactual,True,0.5135332492756582,0.3947266941944935,0.11880655508116472,0.11880655508116472
5701,auditor,SHAP,SHAP,False,0.5127616905740269,0.5127616905740269,0.0,0.1393926239906913
16331,doctor,SHAP,SHAP,False,0.5701944893622506,0.5701944893622506,0.0,0.17350515242131131
16331,patient,SHAP,Counterfactual,True,0.3855037803067673,0.3035763668249894,0.0819274134817779,0.003685598488585462
16331,auditor,SHAP,SHAP,False,0.7958522928215641,0.7958522928215641,0.0,0.39753963631305966
6130,doctor,SHAP,Counterfactual,True,0.7385880466153809,0.6681568334666761,0.07043121314870482,0.07043121314870482
6130,patient,SHAP,Counterfactual,True,0.7684182377606825,0.4808561458613916,0.28756209189929094,0.1482698588981748
6130,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.1540777668957798
12204,doctor,SHAP,Rules,True,0.7494432486213047,0.7073593346037187,0.042083914017586044,0.042083914017586044
12204,patient,SHAP,Counterfactual,True,0.7536213489580456,0.4256782805373133,0.32794306842073223,0.15760810234158718
12204,auditor,SHAP,SHAP,False,0.7948957690540028,0.7948957690540028,0.0,0.06450909436795016
1611,doctor,Rules,Rules,False,0.7339928186461321,0.7339928186461321,0.0,0.014233502847201818
1611,patient,Rules,Rules,False,0.5678965961143674,0.5678965961143674,0.0,0.05720011530826985
1611,auditor,Rules,SHAP,True,0.7865163046701873,0.7810515567937263,0.005464747876461007,0.005464747876461007
17231,doctor,Rules,SHAP,True,0.5938278456822168,0.5498242015837848,0.04400364409843205,0.04400364409843205
17231,patient,Rules,Rules,False,0.427719178305706,0.427719178305706,0.0,0.04571052420087607
17231,auditor,Rules,SHAP,True,0.7994098128854901,0.7939756486678705,0.005434164217619553,0.005434164217619553
20422,doctor,Rules,Rules,False,0.7947515580126548,0.7947515580126548,0.0,0.3305843111063249
20422,patient,Rules,Rules,False,0.8093616304486627,0.8093616304486627,0.0,0.27659553151307126
20422,auditor,Rules,Rules,False,0.6471152658115242,0.6471152658115242,0.0,0.02326022388276261
16950,doctor,Rules,Rules,False,0.8250110891777164,0.8250110891777164,0.0,0.08703896018264434
16950,patient,Rules,Counterfactual,True,0.7682129318872462,0.6527814741703499,0.11543145771689622,0.11543145771689622
16950,auditor,Rules,Rules,False,0.7666962378072438,0.7666962378072438,0.0,0.07637470629036425
17474,doctor,SHAP,Counterfactual,True,0.7929649386550063,0.7213534651126565,0.07161147354234976,0.07161147354234976
17474,patient,SHAP,Counterfactual,True,0.5551458045801273,0.49756005030011896,0.05758575428000834,0.05758575428000834
17474,auditor,SHAP,SHAP,False,0.7895101574872245,0.7895101574872245,0.0,0.06146213015596924
18508,doctor,SHAP,SHAP,False,0.5873999114206906,0.5873999114206906,0.0,0.029189941302842026
18508,patient,SHAP,Counterfactual,True,0.5941328304372004,0.4573827909477805,0.13675003948941994,0.13675003948941994
18508,auditor,SHAP,SHAP,False,0.7651739122326912,0.7651739122326912,0.0,0.30750920603615245
16611,doctor,SHAP,Counterfactual,True,0.7495020931181879,0.6827216866434995,0.06678040647468841,0.06678040647468841
16611,patient,SHAP,Counterfactual,True,0.7720562532616182,0.5069315736664135,0.2651246795952047,0.01998467095740375
16611,auditor,SHAP,SHAP,False,0.8,0.8,0.0,0.2346610850181653
12491,doctor,SHAP,SHAP,False,0.5026686506326101,0.5026686506326101,0.0,0.050064281496530916
12491,patient,SHAP,Rules,True,0.6953125674898042,0.38434095165053284,0.31097161583927135,0.050868123045359814
12491,auditor,SHAP,SHAP,False,0.6217309750634767,0.6217309750634767,0.0,0.2929565287816055
16419,doctor,Counterfactual,Counterfactual,False,0.8139160764650856,0.8139160764650856,0.0,0.08053250826361003
16419,patient,Counterfactual,Counterfactual,False,0.7935275810439174,0.7935275810439174,0.0,0.1129552805323144
16419,auditor,Counterfactual,SHAP,True,0.7877409935655545,0.7371095372402284,0.05063145632532606,0.035785911787917124
8107,doctor,Counterfactual,Counterfactual,False,0.8166666666666667,0.8166666666666667,0.0,0.10340534844629823
8107,patient,Counterfactual,Counterfactual,False,0.7944444444444444,0.7944444444444444,0.0,0.12119355203876103
8107,auditor,Counterfactual,SHAP,True,0.7880907676751513,0.7444444444444445,0.04364632323070683,0.04364632323070683
13103,doctor,SHAP,SHAP,False,0.47839277748600906,0.47839277748600906,0.0,0.07042884293360197
13103,patient,SHAP,Counterfactual,True,0.47922000446034935,0.3653405397814301,0.11387946467891924,0.11387946467891924
13103,auditor,SHAP,SHAP,False,0.5279577486029879,0.5279577486029879,0.0,0.15704546497203442
17661,doctor,SHAP,Rules,True,0.8251060763220196,0.687102225530093,0.13800385079192656,0.13800385079192656
17661,patient,SHAP,Counterfactual,True,0.6874299148183023,0.43547495380306034,0.25195496101524195,0.03461677826651799
17661,auditor,SHAP,SHAP,False,0.792194488664365,0.792194488664365,0.0,0.02524495180564601
5282,doctor,SHAP,SHAP,False,0.5759242503190192,0.5759242503190192,0.0,0.18733018853298933
5282,patient,SHAP,Counterfactual,True,0.4857993981101456,0.34109293074363395,0.14470646736651166,0.14470646736651166
